tradingdate,tradingtime,symbol,lastprice,buyprice01,sellprice01
2025-08-26,2025-08-26 09:29:00.000,IO2512-P-5000,629.6,643.0,683.2
2025-08-26,2025-08-26 09:30:00.500,IO2512-P-5000,643.0,608.6,679.0
2025-08-26,2025-08-26 09:30:01.000,IO2512-P-5000,643.0,597.4,679.0
2025-08-26,2025-08-26 09:30:01.500,IO2512-P-5000,643.0,597.4,679.0
2025-08-26,2025-08-26 09:30:02.500,IO2512-P-5000,643.0,597.4,679.0
2025-08-26,2025-08-26 09:30:03.500,IO2512-P-5000,643.0,597.6,678.8
2025-08-26,2025-08-26 09:30:05.000,IO2512-P-5000,643.0,601.0,678.8
2025-08-26,2025-08-26 09:30:06.500,IO2512-P-5000,643.0,601.0,678.8
2025-08-26,2025-08-26 09:30:09.500,IO2512-P-5000,643.0,601.2,678.8
2025-08-26,2025-08-26 09:30:10.500,IO2512-P-5000,643.0,601.2,678.8
2025-08-26,2025-08-26 09:30:11.000,IO2512-P-5000,643.0,601.2,678.8
2025-08-26,2025-08-26 09:30:12.500,IO2512-P-5000,643.0,601.2,678.8
2025-08-26,2025-08-26 09:30:13.000,IO2512-P-5000,643.0,601.4,678.6
2025-08-26,2025-08-26 09:30:14.000,IO2512-P-5000,643.0,601.4,678.6
2025-08-26,2025-08-26 09:30:14.500,IO2512-P-5000,643.0,601.6,678.6
2025-08-26,2025-08-26 09:30:15.500,IO2512-P-5000,643.0,601.8,678.6
2025-08-26,2025-08-26 09:30:18.500,IO2512-P-5000,643.0,601.8,678.6
2025-08-26,2025-08-26 09:30:24.000,IO2512-P-5000,643.0,601.8,678.6
2025-08-26,2025-08-26 09:30:24.500,IO2512-P-5000,643.0,602.0,678.6
2025-08-26,2025-08-26 09:30:27.000,IO2512-P-5000,643.0,602.2,678.6
2025-08-26,2025-08-26 09:30:29.500,IO2512-P-5000,643.0,602.2,678.6
2025-08-26,2025-08-26 09:30:40.500,IO2512-P-5000,643.0,602.2,678.6
2025-08-26,2025-08-26 09:30:41.000,IO2512-P-5000,643.0,602.2,678.6
2025-08-26,2025-08-26 09:30:44.000,IO2512-P-5000,643.0,633.4,654.2
2025-08-26,2025-08-26 09:30:44.500,IO2512-P-5000,643.0,633.4,654.2
2025-08-26,2025-08-26 09:30:45.000,IO2512-P-5000,643.0,633.4,654.2
2025-08-26,2025-08-26 09:30:45.500,IO2512-P-5000,643.0,633.4,654.2
2025-08-26,2025-08-26 09:30:46.000,IO2512-P-5000,643.0,633.6,654.0
2025-08-26,2025-08-26 09:30:46.500,IO2512-P-5000,643.0,633.6,654.0
2025-08-26,2025-08-26 09:30:51.000,IO2512-P-5000,643.0,633.6,654.0
2025-08-26,2025-08-26 09:30:57.000,IO2512-P-5000,643.0,633.6,654.0
2025-08-26,2025-08-26 09:30:57.500,IO2512-P-5000,643.0,633.6,654.0
2025-08-26,2025-08-26 09:31:17.000,IO2512-P-5000,643.0,633.6,654.0
2025-08-26,2025-08-26 09:31:17.500,IO2512-P-5000,643.0,633.6,654.0
2025-08-26,2025-08-26 09:31:19.500,IO2512-P-5000,643.0,633.6,654.0
2025-08-26,2025-08-26 09:31:20.000,IO2512-P-5000,643.0,633.6,654.0
2025-08-26,2025-08-26 09:31:27.500,IO2512-P-5000,643.0,633.6,654.0
2025-08-26,2025-08-26 09:31:28.000,IO2512-P-5000,643.0,633.6,654.0
2025-08-26,2025-08-26 09:31:31.000,IO2512-P-5000,643.0,633.6,654.0
