tradingdate,tradingtime,symbol,lastprice,buyprice01,sellprice01
2025-08-12,2025-08-12 09:36:52.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:38:03.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:38:03.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:39:03.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:39:03.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:40:21.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:40:22.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:40:37.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:40:38.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:41:07.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:41:08.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:41:09.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:41:10.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:42:16.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:42:17.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:42:58.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:42:59.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:43:02.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:43:02.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:43:03.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:43:03.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:43:38.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:43:38.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:43:49.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:43:49.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:43:50.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:43:50.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:43:54.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:44:16.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:44:33.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:44:34.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:44:34.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:44:35.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:44:51.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:44:51.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:45:06.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:45:06.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:45:23.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:45:24.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:45:26.400,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:45:26.900,MO2508-C-7700,0.6,0.2,0.4
2025-08-12,2025-08-12 09:46:01.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:02.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:02.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:03.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:06.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:08.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:09.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:11.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:12.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:12.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:13.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:14.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:15.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:16.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:17.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:17.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:18.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:18.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:19.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:20.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:21.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:23.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:23.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:25.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:25.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:26.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:27.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:29.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:30.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:31.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:31.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:33.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:35.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:36.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:36.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:37.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:39.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:40.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:41.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:43.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:43.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:44.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:45.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:46.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:47.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:48.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:48.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:49.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:49.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:50.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:50.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:51.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:52.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:53.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:54.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:54.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:56.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:57.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:58.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:59.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:46:59.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:02.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:02.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:03.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:03.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:04.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:04.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:08.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:09.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:09.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:10.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:13.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:13.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:14.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:16.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:19.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:21.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:22.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:23.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:24.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:24.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:25.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:25.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:26.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:26.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:27.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:27.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:28.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:29.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:30.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:31.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:33.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:34.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:36.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:36.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:37.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:38.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:38.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:39.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:40.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:40.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:41.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:41.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:42.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:42.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:43.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:43.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:44.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:44.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:45.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:46.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:47.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:48.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:51.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:51.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:52.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:53.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:54.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:54.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:55.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:57.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:47:57.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:00.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:01.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:01.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:02.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:03.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:04.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:05.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:06.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:06.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:07.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:10.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:10.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:11.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:12.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:13.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:15.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:16.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:18.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:20.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:20.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:25.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:25.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:26.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:26.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:27.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:28.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:29.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:30.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:30.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:31.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:31.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:32.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:33.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:34.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:34.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:35.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:36.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:37.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:37.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:38.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:38.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:39.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:40.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:41.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:42.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:43.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:45.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:45.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:46.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:46.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:47.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:50.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:50.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:52.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:53.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:55.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:56.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:57.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:58.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:58.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:59.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:48:59.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:00.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:01.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:03.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:04.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:05.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:07.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:08.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:08.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:09.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:11.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:11.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:13.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:14.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:14.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:15.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:16.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:17.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:19.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:21.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:22.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:23.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:24.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:25.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:26.900,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:27.400,MO2508-C-7700,0.6,0.2,0.6
2025-08-12,2025-08-12 09:49:28.400,MO2508-C-7700,0.6,0.2,0.6
