tradingdate,tradingtime,symbol,lastprice,buyprice01,sellprice01
2025-08-14,2025-08-14 09:29:00.200,MO2508-C-7800,0.2,0.2,1.0
2025-08-14,2025-08-14 09:30:00.200,MO2508-C-7800,0.2,0.2,1.0
2025-08-14,2025-08-14 09:30:00.700,MO2508-C-7800,0.2,0.2,1.0
2025-08-14,2025-08-14 09:30:01.200,MO2508-C-7800,0.2,0.2,0.8
2025-08-14,2025-08-14 09:30:01.700,MO2508-C-7800,0.2,0.2,0.8
2025-08-14,2025-08-14 09:30:02.700,MO2508-C-7800,0.2,0.2,0.8
2025-08-14,2025-08-14 09:30:03.700,MO2508-C-7800,0.2,0.2,0.8
2025-08-14,2025-08-14 09:30:10.200,MO2508-C-7800,0.2,0.2,0.8
2025-08-14,2025-08-14 09:30:11.700,MO2508-C-7800,0.2,0.2,0.6
2025-08-14,2025-08-14 09:30:12.200,MO2508-C-7800,0.2,0.2,0.6
2025-08-14,2025-08-14 09:30:12.700,MO2508-C-7800,0.2,0.2,0.6
2025-08-14,2025-08-14 09:30:13.200,MO2508-C-7800,0.2,0.2,0.6
2025-08-14,2025-08-14 09:30:15.200,MO2508-C-7800,0.2,0.2,0.6
2025-08-14,2025-08-14 09:30:16.200,MO2508-C-7800,0.2,0.2,0.6
2025-08-14,2025-08-14 09:30:18.200,MO2508-C-7800,0.2,0.2,0.6
2025-08-14,2025-08-14 09:30:18.700,MO2508-C-7800,0.2,0.2,0.6
2025-08-14,2025-08-14 09:30:19.700,MO2508-C-7800,0.2,0.0,0.6
2025-08-14,2025-08-14 09:30:26.200,MO2508-C-7800,0.2,0.0,0.6
2025-08-14,2025-08-14 09:30:30.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:30:32.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:30:33.200,MO2508-C-7800,0.2,0.0,0.6
2025-08-14,2025-08-14 09:30:36.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:30:37.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:30:39.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:30:40.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:30:41.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:30:45.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:30:46.200,MO2508-C-7800,0.2,0.0,0.4
2025-08-14,2025-08-14 09:30:46.700,MO2508-C-7800,0.2,0.0,0.4
2025-08-14,2025-08-14 09:30:53.200,MO2508-C-7800,0.2,0.0,0.4
2025-08-14,2025-08-14 09:31:01.200,MO2508-C-7800,0.2,0.0,0.4
2025-08-14,2025-08-14 09:31:05.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:31:07.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:31:12.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:31:20.200,MO2508-C-7800,0.2,0.0,0.4
2025-08-14,2025-08-14 09:31:27.200,MO2508-C-7800,0.2,0.0,0.4
2025-08-14,2025-08-14 09:31:33.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:31:36.700,MO2508-C-7800,0.2,0.0,0.4
2025-08-14,2025-08-14 09:32:02.200,MO2508-C-7800,0.2,0.0,0.4
2025-08-14,2025-08-14 09:32:28.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:32:29.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:32:34.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:32:39.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:32:40.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:32:58.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:33:02.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:33:36.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:34:10.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:34:31.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:34:45.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:34:59.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:00.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:01.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:01.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:02.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:02.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:20.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:20.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:24.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:24.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:25.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:26.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:28.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:29.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:30.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:30.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:41.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:35:42.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:36:04.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:36:06.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:38:05.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:38:09.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:38:20.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:38:20.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:38:25.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:38:26.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:38:45.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:38:45.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:38:54.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:39:03.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:39:03.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:40:08.700,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:40:09.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:40:11.200,MO2508-C-7800,0.2,0.2,0.4
2025-08-14,2025-08-14 09:40:15.700,MO2508-C-7800,0.2,0.2,0.4
